account_id,account_name,account_country,account_city,region,industry,annual_revenue,number_of_employees,account_type,is_sales_working_account,account_owner_name,revenue_segment,ARR,has_active_contract,first_contract_start_date,last_contract_end_date,contracted_seats,account_source
ACCT-3208,Blue Inc,United States,Seattle,West,Transportation,464271,21,prospect,False,,SMB,0,False,,,0,
ACCT-3209,Central Technologies,United States,Los Angeles,West,Transportation,91708881,22824,prospect,False,,enterprise,0,False,,,0,
ACCT-3210,International Systems,Germany,Berlin,International,Financial Services,66633094,23571,prospect,False,,enterprise,0,False,,,0,
ACCT-3211,Blue Ltd,United States,Seattle,West,Energy,1751645,2218,prospect,False,,midmarket,0,False,,,0,
ACCT-3212,Golden Corp,France,Paris,International,Consulting,55663952,22954,prospect,False,,enterprise,0,False,,,0,
ACCT-3213,Smart Technologies,United States,San Francisco,West,Non-profit,91942689,47274,prospect,False,,enterprise,0,False,,,0,
ACCT-3214,Red Solutions,United States,San Francisco,West,Financial Services,5332113,3843,prospect,False,,midmarket,0,False,,,0,
ACCT-3215,Tech Solutions,United States,San Francisco,West,Energy,68147182,43288,prospect,False,,enterprise,0,False,,,0,
ACCT-3216,Data Corp,France,Toulouse,International,Technology,38842423,39314,prospect,False,,enterprise,0,False,,,0,
ACCT-3217,Dynamic Systems,United States,New York,East,Transportation,6465889,100,prospect,False,,midmarket,0,False,,,0,
ACCT-3218,North Group,United States,Philadelphia,East,Financial Services,200581,50,prospect,False,,SMB,0,False,,,0,
ACCT-3219,Bright Co,United States,"Washington, D.C.",East,Education,4481057,3114,prospect,False,,midmarket,0,False,,,0,
ACCT-3220,Fast Solutions,United States,Portland,West,Government,47344585,26247,prospect,False,,enterprise,0,False,,,0,
ACCT-3221,Central Inc,United States,San Francisco,West,Financial Services,40779634,36750,prospect,False,,enterprise,0,False,,,0,
ACCT-3222,Blue Co,United States,Philadelphia,East,Consulting,3985466,4695,prospect,False,,midmarket,0,False,,,0,
ACCT-3223,Silver Corp,United States,San Francisco,West,Manufacturing,69821191,13150,prospect,False,,enterprise,0,False,,,0,
ACCT-3224,Strategic Inc,Sweden,Uppsala,International,Education,6431223,4118,prospect,False,,midmarket,0,False,,,0,
ACCT-3225,Silver LLC,United States,Los Angeles,West,Technology,19575742,46234,prospect,False,,enterprise,0,False,,,0,
ACCT-3226,Silver Ltd,United States,Portland,West,Technology,85066320,8392,prospect,False,,enterprise,0,False,,,0,
ACCT-3227,South Solutions,United States,Boston,East,Technology,21352153,6424,prospect,False,,enterprise,0,False,,,0,
ACCT-3228,Central Corp,United Kingdom,Manchester,International,Healthcare,4496308,112,prospect,False,,midmarket,0,False,,,0,
ACCT-3229,Central Co,United States,San Francisco,West,Healthcare,75729850,35124,prospect,False,,enterprise,0,False,,,0,
ACCT-3230,Green Technologies,United States,San Francisco,West,Government,7961771,1301,prospect,False,,midmarket,0,False,,,0,
ACCT-3231,Data Ltd,United States,Seattle,West,Technology,5331289,3401,prospect,False,,midmarket,0,False,,,0,
ACCT-3232,Clear Partners,United States,San Francisco,West,Technology,175433,87,prospect,False,,SMB,0,False,,,0,
ACCT-3233,Smart Ltd,United States,New York,East,Financial Services,1802238,3774,prospect,False,,midmarket,0,False,,,0,
ACCT-3234,International Ltd,Germany,Berlin,International,Energy,8180776,1517,prospect,False,,midmarket,0,False,,,0,
ACCT-3235,South Solutions,Sweden,Uppsala,International,Financial Services,1690217,4273,prospect,False,,midmarket,0,False,,,0,
ACCT-3236,Fast Technologies,France,Toulouse,International,Technology,7280278,2333,prospect,False,,midmarket,0,False,,,0,
ACCT-3237,South Co,United States,Los Angeles,West,Energy,28567321,43498,prospect,False,,enterprise,0,False,,,0,
ACCT-3238,Green Ltd,United States,San Francisco,West,Technology,13690499,20730,prospect,False,,enterprise,0,False,,,0,
ACCT-3239,Bright Solutions,United States,San Francisco,West,Technology,3521576,284,prospect,False,,midmarket,0,False,,,0,
ACCT-3240,Continental Systems,United States,San Francisco,West,Technology,4350766,2541,prospect,False,,midmarket,0,False,,,0,
ACCT-3241,Cloud Corp,United States,San Francisco,West,Technology,17971858,45762,prospect,False,,enterprise,0,False,,,0,
ACCT-3242,Quick Inc,United States,San Francisco,West,Technology,14495909,31806,prospect,False,,enterprise,0,False,,,0,
ACCT-3243,Green Solutions,United States,San Francisco,West,Technology,5418977,2913,prospect,False,,midmarket,0,False,,,0,
ACCT-3244,Innovative Technologies,Germany,Hamburg,International,Financial Services,4024821,1740,prospect,False,,midmarket,0,False,,,0,
ACCT-3245,Continental LLC,Sweden,Stockholm,International,Education,11809088,7412,prospect,False,,enterprise,0,False,,,0,
ACCT-3246,Dynamic Systems,United States,"Washington, D.C.",East,Real Estate,871345,32,prospect,False,,SMB,0,False,,,0,
ACCT-3247,Atlantic Co,United States,San Francisco,West,Healthcare,2319769,4997,prospect,False,,midmarket,0,False,,,0,
ACCT-3248,Clear Partners,United States,San Francisco,West,Technology,674219,14,prospect,False,,SMB,0,False,,,0,
ACCT-3249,South Group,United States,San Francisco,West,Financial Services,63927746,32943,prospect,False,,enterprise,0,False,,,0,
ACCT-3250,Cloud Co,United States,San Francisco,West,Financial Services,774062,98,prospect,False,,SMB,0,False,,,0,
ACCT-3251,North Solutions,United States,San Francisco,West,Technology,7905648,3375,prospect,False,,midmarket,0,False,,,0,
ACCT-3252,South Solutions,United States,Seattle,West,Manufacturing,27873403,29173,prospect,False,,enterprise,0,False,,,0,
ACCT-3253,Red Group,France,Paris,International,Manufacturing,853222,22,prospect,False,,SMB,0,False,,,0,
ACCT-3254,East Ltd,United States,Seattle,West,Technology,76622941,32709,prospect,False,,enterprise,0,False,,,0,
ACCT-3255,Worldwide Co,Sweden,Uppsala,International,Education,8085538,1531,prospect,False,,midmarket,0,False,,,0,
ACCT-3256,Worldwide LLC,United States,New York,East,Technology,81394989,30463,prospect,False,,enterprise,0,False,,,0,
ACCT-3257,Red Inc,United States,Portland,West,Energy,2514792,2175,prospect,False,,midmarket,0,False,,,0,
ACCT-3258,Golden Technologies,United States,Portland,West,Technology,3150877,121,prospect,False,,midmarket,0,False,,,0,
ACCT-3259,Advanced Group,United States,Portland,West,Technology,32345030,19806,prospect,False,,enterprise,0,False,,,0,
ACCT-3260,Pacific Technologies,United States,Seattle,West,Healthcare,884040,88,prospect,False,,SMB,0,False,,,0,
ACCT-3261,East Solutions,United States,Los Angeles,West,Energy,2602426,1769,prospect,False,,midmarket,0,False,,,0,
ACCT-3262,Cloud Ltd,United Kingdom,Bristol,International,Technology,7272800,1702,prospect,False,,midmarket,0,False,,,0,
ACCT-3263,Dynamic Solutions,United States,San Francisco,West,Technology,9845421,4507,prospect,False,,midmarket,0,False,,,0,
ACCT-3264,Green LLC,United States,San Francisco,West,Manufacturing,1971163,4829,prospect,False,,midmarket,0,False,,,0,
ACCT-3265,Clear Co,United States,San Francisco,West,Insurance,84356696,29583,prospect,False,,enterprise,0,False,,,0,
ACCT-3266,Blue Group,Germany,Frankfurt,International,Technology,3983232,1862,prospect,False,,midmarket,0,False,,,0,
ACCT-3267,Sharp Ltd,United Kingdom,London,International,Financial Services,22307746,40896,prospect,False,,enterprise,0,False,,,0,
ACCT-3268,International Inc,United States,Los Angeles,West,Legal,370743,50,prospect,False,,SMB,0,False,,,0,
ACCT-3269,Advanced Co,United States,Boston,East,Transportation,3633791,942,prospect,False,,midmarket,0,False,,,0,
ACCT-3270,East Partners,France,Marseille,International,Technology,16982290,43510,prospect,False,,enterprise,0,False,,,0,
ACCT-3271,West Corp,United States,Boston,East,Technology,49620002,10942,prospect,False,,enterprise,0,False,,,0,
ACCT-3272,Cloud Co,United States,Seattle,West,Technology,6978702,3069,prospect,False,,midmarket,0,False,,,0,
ACCT-3273,Advanced Inc,Sweden,Stockholm,International,Technology,1172180,3784,prospect,False,,midmarket,0,False,,,0,
ACCT-3274,Golden Technologies,United States,Philadelphia,East,Government,7832808,3053,prospect,False,,midmarket,0,False,,,0,
ACCT-3275,Fast Technologies,United States,San Francisco,West,Technology,8250423,2044,prospect,False,,midmarket,0,False,,,0,
ACCT-3276,West Co,United States,Los Angeles,West,Technology,4083015,4995,prospect,False,,midmarket,0,False,,,0,
ACCT-3277,Quick Corp,United States,"Washington, D.C.",East,Energy,6725110,1350,prospect,False,,midmarket,0,False,,,0,
ACCT-3278,Data Solutions,United States,Seattle,West,Manufacturing,23821579,6501,prospect,False,,enterprise,0,False,,,0,
ACCT-3279,Silver Corp,Germany,Frankfurt,International,Healthcare,1289731,582,prospect,False,,midmarket,0,False,,,0,
ACCT-3280,International Technologies,United States,Seattle,West,Technology,26575607,31509,prospect,False,,enterprise,0,False,,,0,
ACCT-3281,Sharp LLC,United States,San Francisco,West,Technology,94935617,37716,prospect,False,,enterprise,0,False,,,0,
ACCT-3282,Green Solutions,United States,Philadelphia,East,Transportation,7399812,1296,prospect,False,,midmarket,0,False,,,0,
ACCT-3283,Tech Technologies,United States,New York,East,Financial Services,21589740,5254,prospect,False,,enterprise,0,False,,,0,
ACCT-3284,Tech Group,United States,Seattle,West,Media,95033765,28048,prospect,False,,enterprise,0,False,,,0,
ACCT-3285,Bright LLC,United States,San Francisco,West,Financial Services,31193066,14553,prospect,False,,enterprise,0,False,,,0,
ACCT-3286,Tech Inc,France,Toulouse,International,Technology,9276968,1155,prospect,False,,midmarket,0,False,,,0,
ACCT-3287,Dynamic Ltd,United States,Los Angeles,West,Technology,5953331,2841,prospect,False,,midmarket,0,False,,,0,
ACCT-3288,Global Inc,United States,Los Angeles,West,Government,13096138,14661,prospect,False,,enterprise,0,False,,,0,
ACCT-3289,Worldwide Technologies,United States,San Francisco,West,Technology,3910889,1590,prospect,False,,midmarket,0,False,,,0,
ACCT-3290,Dynamic Inc,United States,San Francisco,West,Technology,8569127,3369,prospect,False,,midmarket,0,False,,,0,
ACCT-3291,East Partners,United Kingdom,Manchester,International,Technology,627094,94,prospect,False,,SMB,0,False,,,0,
ACCT-3292,Quick Technologies,United States,San Francisco,West,Education,2573171,3286,prospect,False,,midmarket,0,False,,,0,
ACCT-3293,Blue Group,United States,Seattle,West,Financial Services,9533883,4281,prospect,False,,midmarket,0,False,,,0,
ACCT-3294,Golden Solutions,United States,San Francisco,West,Non-profit,4987189,706,prospect,False,,midmarket,0,False,,,0,
ACCT-3295,Advanced Solutions,United States,Seattle,West,Retail,28529036,43769,prospect,False,,enterprise,0,False,,,0,
ACCT-3296,Tech Corp,Germany,Frankfurt,International,Financial Services,393016,62,prospect,False,,SMB,0,False,,,0,
ACCT-3297,Atlantic Partners,United States,Philadelphia,East,Government,705466,79,prospect,False,,SMB,0,False,,,0,
ACCT-3298,Tech Ltd,United States,Seattle,West,Technology,44406841,39147,prospect,False,,enterprise,0,False,,,0,
ACCT-3299,Quick Group,United States,San Francisco,West,Legal,6168048,701,prospect,False,,midmarket,0,False,,,0,
ACCT-3300,Quick Corp,United States,Philadelphia,East,Real Estate,41320839,25160,prospect,False,,enterprise,0,False,,,0,
ACCT-3301,Golden LLC,United States,San Francisco,West,Government,64873493,36079,prospect,False,,enterprise,0,False,,,0,
ACCT-3302,Advanced Inc,Sweden,Stockholm,International,Retail,1131307,4659,prospect,False,,midmarket,0,False,,,0,
ACCT-3303,Dynamic Technologies,United States,San Francisco,West,Manufacturing,65548895,26740,prospect,False,,enterprise,0,False,,,0,
ACCT-3304,Red LLC,United States,Seattle,West,Media,81779122,48486,prospect,False,,enterprise,0,False,,,0,
ACCT-3305,Global LLC,United States,Seattle,West,Financial Services,901050,15,prospect,False,,SMB,0,False,,,0,
ACCT-3306,Clear Ltd,United States,New York,East,Technology,79020020,27468,prospect,False,,enterprise,0,False,,,0,
ACCT-3307,Silver Technologies,United States,San Francisco,West,Transportation,7870340,4156,prospect,False,,midmarket,0,False,,,0,
ACCT-3308,Clear Inc,United States,San Francisco,West,Healthcare,9046856,2302,prospect,False,,midmarket,0,False,,,0,
ACCT-3309,West Co,United States,San Francisco,West,Financial Services,4876392,3027,prospect,False,,midmarket,0,False,,,0,
ACCT-3310,North Ltd,United States,New York,East,Government,54258702,44301,prospect,False,,enterprise,0,False,,,0,
ACCT-3311,North LLC,Germany,Munich,International,Financial Services,5637794,812,prospect,False,,midmarket,0,False,,,0,
ACCT-3312,South Corp,United States,Portland,West,Financial Services,31003771,33084,prospect,False,,enterprise,0,False,,,0,
ACCT-3313,Golden Group,United States,Los Angeles,West,Retail,93056431,37310,prospect,False,,enterprise,0,False,,,0,
ACCT-3314,Silver Co,United States,Portland,West,Financial Services,19655821,28474,prospect,False,,enterprise,0,False,,,0,
ACCT-3315,Central Solutions,United States,Seattle,West,Financial Services,8159977,2046,prospect,False,,midmarket,0,False,,,0,
ACCT-3316,Worldwide Inc,United Kingdom,Leeds,International,Healthcare,4081730,599,prospect,False,,midmarket,0,False,,,0,
ACCT-3317,Atlantic Corp,United States,Seattle,West,Technology,53926914,42722,prospect,False,,enterprise,0,False,,,0,
ACCT-3318,Bright LLC,United States,New York,East,Technology,4606539,2601,prospect,False,,midmarket,0,False,,,0,
ACCT-3319,Central Partners,United States,New York,East,Financial Services,9722474,2181,prospect,False,,midmarket,0,False,,,0,
ACCT-3320,Silver Inc,Germany,Frankfurt,International,Insurance,4422237,1710,prospect,False,,midmarket,0,False,,,0,
ACCT-3321,Worldwide Co,United States,Seattle,West,Energy,68872401,20860,prospect,False,,enterprise,0,False,,,0,
ACCT-3322,Green Technologies,United States,Los Angeles,West,Financial Services,53794708,22118,prospect,False,,enterprise,0,False,,,0,
ACCT-3323,Dynamic Solutions,Sweden,Gothenburg,International,Government,558666,63,prospect,False,,SMB,0,False,,,0,
ACCT-3324,Continental Co,Germany,Munich,International,Education,1806611,2825,prospect,False,,midmarket,0,False,,,0,
ACCT-3325,West Ltd,United States,San Francisco,West,Media,2056402,977,prospect,False,,midmarket,0,False,,,0,
ACCT-3326,Fast LLC,United States,San Francisco,West,Healthcare,3576374,4206,prospect,False,,midmarket,0,False,,,0,
ACCT-3327,Green Inc,United States,New York,East,Government,6385189,1881,prospect,False,,midmarket,0,False,,,0,
ACCT-3328,Sharp Ltd,Germany,Munich,International,Government,2498890,1400,prospect,False,,midmarket,0,False,,,0,
ACCT-3329,Red LLC,United States,Seattle,West,Manufacturing,9589909,2287,prospect,False,,midmarket,0,False,,,0,
ACCT-3330,Strategic Solutions,United States,Boston,East,Media,603838,44,prospect,False,,SMB,0,False,,,0,
ACCT-3331,Cloud Partners,United States,Los Angeles,West,Manufacturing,606750,48,prospect,False,,SMB,0,False,,,0,
ACCT-3332,Green Corp,United States,Philadelphia,East,Technology,421722,78,prospect,False,,SMB,0,False,,,0,
ACCT-3333,Central LLC,United States,San Francisco,West,Financial Services,3983710,4359,prospect,False,,midmarket,0,False,,,0,
ACCT-3334,Central Ltd,United States,San Francisco,West,Retail,8381552,3744,prospect,False,,midmarket,0,False,,,0,
ACCT-3335,Silver Group,United States,Portland,West,Government,7067392,2771,prospect,False,,midmarket,0,False,,,0,
ACCT-3336,Strategic Partners,United States,Philadelphia,East,Technology,39884262,33305,prospect,False,,enterprise,0,False,,,0,
ACCT-3337,Sharp Systems,United States,Seattle,West,Energy,33450700,14231,prospect,False,,enterprise,0,False,,,0,
ACCT-3338,West Inc,Sweden,Malmo,International,Government,5043157,2544,prospect,False,,midmarket,0,False,,,0,
ACCT-3339,Continental Corp,United States,San Francisco,West,Financial Services,153428,85,prospect,False,,SMB,0,False,,,0,
ACCT-3340,Data Corp,United States,New York,East,Technology,4837220,2457,prospect,False,,midmarket,0,False,,,0,
ACCT-3341,Fast Co,United States,New York,East,Government,9116089,1193,prospect,False,,midmarket,0,False,,,0,
ACCT-3342,Global Group,France,Lyon,International,Financial Services,459251,35,prospect,False,,SMB,0,False,,,0,
ACCT-3343,North Systems,United States,San Francisco,West,Healthcare,72759270,19024,prospect,False,,enterprise,0,False,,,0,
ACCT-3344,Fast Group,United States,"Washington, D.C.",East,Financial Services,56911526,41220,prospect,False,,enterprise,0,False,,,0,
ACCT-3345,Tech Partners,United States,Los Angeles,West,Financial Services,9183911,3066,prospect,False,,midmarket,0,False,,,0,
ACCT-3346,Worldwide Technologies,United States,New York,East,Technology,81256600,22202,prospect,False,,enterprise,0,False,,,0,
ACCT-3347,North Corp,United States,San Francisco,West,Technology,97939599,46817,prospect,False,,enterprise,0,False,,,0,
ACCT-3348,Strategic Systems,United States,New York,East,Technology,8458954,886,prospect,False,,midmarket,0,False,,,0,
ACCT-3349,Dynamic Systems,United States,San Francisco,West,Transportation,42958088,24060,prospect,False,,enterprise,0,False,,,0,
ACCT-3350,Digital Technologies,United States,Portland,West,Healthcare,847496,28,prospect,False,,SMB,0,False,,,0,
ACCT-3351,Bright Co,United States,San Francisco,West,Technology,4203835,3280,prospect,False,,midmarket,0,False,,,0,
ACCT-3352,Digital Inc,United States,New York,East,Education,15276591,11872,prospect,False,,enterprise,0,False,,,0,
ACCT-3353,Golden Inc,France,Marseille,International,Technology,669372,56,prospect,False,,SMB,0,False,,,0,
ACCT-3354,East Partners,United States,Boston,East,Technology,837815,20,prospect,False,,SMB,0,False,,,0,
ACCT-3355,Digital Group,United States,San Francisco,West,Retail,88567993,32801,prospect,False,,enterprise,0,False,,,0,
ACCT-3356,Golden Solutions,United States,San Francisco,West,Technology,5029094,3114,prospect,False,,midmarket,0,False,,,0,
ACCT-3357,International Group,United States,San Francisco,West,Technology,234309,18,prospect,False,,SMB,0,False,,,0,
ACCT-3358,Sharp Technologies,United States,Philadelphia,East,Legal,6794950,972,prospect,False,,midmarket,0,False,,,0,
ACCT-3359,Central Ltd,United States,Seattle,West,Technology,6199049,1451,prospect,False,,midmarket,0,False,,,0,
ACCT-3360,Bright Co,Sweden,Gothenburg,International,Retail,9049440,4751,prospect,False,,midmarket,0,False,,,0,
ACCT-3361,Silver Systems,United States,Los Angeles,West,Legal,1374915,1705,prospect,False,,midmarket,0,False,,,0,
ACCT-3362,East Inc,United States,Los Angeles,West,Retail,7110350,3679,prospect,False,,midmarket,0,False,,,0,
ACCT-3363,Atlantic Group,United States,Seattle,West,Transportation,6749638,1586,prospect,False,,midmarket,0,False,,,0,
ACCT-3364,South Solutions,United States,Philadelphia,East,Transportation,19168351,14272,prospect,False,,enterprise,0,False,,,0,
ACCT-3365,International Technologies,France,Lyon,International,Manufacturing,232388,87,prospect,False,,SMB,0,False,,,0,
ACCT-3366,Smart Ltd,United States,Seattle,West,Technology,53254525,15424,prospect,False,,enterprise,0,False,,,0,
ACCT-3367,Pacific Solutions,United States,New York,East,Financial Services,86183158,14617,prospect,False,,enterprise,0,False,,,0,
ACCT-3368,Atlantic Group,Germany,Berlin,International,Consulting,5430962,2335,prospect,False,,midmarket,0,False,,,0,
ACCT-3369,Red Group,United States,Seattle,West,Education,5805165,725,prospect,False,,midmarket,0,False,,,0,
ACCT-3370,Digital Technologies,United States,Philadelphia,East,Financial Services,55984183,10592,prospect,False,,enterprise,0,False,,,0,
ACCT-3371,Advanced Solutions,United Kingdom,Leeds,International,Education,4457407,4627,prospect,False,,midmarket,0,False,,,0,
ACCT-3372,Atlantic Technologies,United States,Boston,East,Financial Services,67557861,38619,prospect,False,,enterprise,0,False,,,0,
ACCT-3373,Strategic Corp,United States,Los Angeles,West,Energy,44919531,30034,prospect,False,,enterprise,0,False,,,0,
ACCT-3374,South LLC,United States,"Washington, D.C.",East,Technology,4327362,2090,prospect,False,,midmarket,0,False,,,0,
ACCT-3375,Blue Co,Germany,Berlin,International,Financial Services,7529145,193,prospect,False,,midmarket,0,False,,,0,
ACCT-3376,Advanced Inc,United States,Los Angeles,West,Financial Services,9101794,478,prospect,False,,midmarket,0,False,,,0,
ACCT-3377,West Partners,United States,New York,East,Retail,4980198,3909,prospect,False,,midmarket,0,False,,,0,
ACCT-3378,Red LLC,United States,San Francisco,West,Financial Services,18815479,46714,prospect,False,,enterprise,0,False,,,0,
ACCT-3379,Silver LLC,France,Paris,International,Financial Services,62982698,41760,prospect,False,,enterprise,0,False,,,0,
ACCT-3380,Data Co,United States,New York,East,Financial Services,967287,86,prospect,False,,SMB,0,False,,,0,
ACCT-3381,Global Solutions,France,Marseille,International,Technology,6008177,994,prospect,False,,midmarket,0,False,,,0,
ACCT-3382,Quick Partners,United States,New York,East,Real Estate,40962820,44926,prospect,False,,enterprise,0,False,,,0,
ACCT-3383,South Inc,United States,Los Angeles,West,Media,9162832,226,prospect,False,,midmarket,0,False,,,0,
ACCT-3384,Innovative Co,United States,Philadelphia,East,Insurance,90018334,34532,prospect,False,,enterprise,0,False,,,0,
ACCT-3385,South Inc,United States,New York,East,Energy,2675054,1638,prospect,False,,midmarket,0,False,,,0,
ACCT-3386,Red Technologies,United States,New York,East,Legal,3938555,1065,prospect,False,,midmarket,0,False,,,0,
ACCT-3387,Blue Ltd,United States,New York,East,Government,55758595,16263,prospect,False,,enterprise,0,False,,,0,
ACCT-3388,Red Inc,United States,New York,East,Financial Services,13366707,41071,prospect,False,,enterprise,0,False,,,0,
ACCT-3389,East Technologies,United States,San Francisco,West,Financial Services,4890720,1730,prospect,False,,midmarket,0,False,,,0,
ACCT-3390,Central Group,United States,San Francisco,West,Transportation,2387188,134,prospect,False,,midmarket,0,False,,,0,
ACCT-3391,Silver Group,United States,Los Angeles,West,Healthcare,426629,44,prospect,False,,SMB,0,False,,,0,
ACCT-3392,Worldwide Co,United States,Seattle,West,Education,1436179,1434,prospect,False,,midmarket,0,False,,,0,
ACCT-3393,West Corp,United States,Los Angeles,West,Consulting,5102758,1651,prospect,False,,midmarket,0,False,,,0,
ACCT-3394,Cloud Partners,United States,San Francisco,West,Manufacturing,86002314,42892,prospect,False,,enterprise,0,False,,,0,
ACCT-3395,Tech Ltd,United States,San Francisco,West,Manufacturing,616889,11,prospect,False,,SMB,0,False,,,0,
ACCT-3396,Continental Systems,United States,Seattle,West,Healthcare,1956031,4795,prospect,False,,midmarket,0,False,,,0,
ACCT-3397,Strategic Corp,United States,"Washington, D.C.",East,Education,197751,51,prospect,False,,SMB,0,False,,,0,
ACCT-3398,Dynamic Technologies,Germany,Hamburg,International,Manufacturing,8519850,3255,prospect,False,,midmarket,0,False,,,0,
ACCT-3399,Sharp Co,United States,Boston,East,Consulting,8797852,3668,prospect,False,,midmarket,0,False,,,0,
ACCT-3400,Continental Inc,United States,New York,East,Technology,98054220,43477,prospect,False,,enterprise,0,False,,,0,
ACCT-3401,Pacific Systems,United States,San Francisco,West,Technology,899600,61,prospect,False,,SMB,0,False,,,0,
ACCT-3402,Central Ltd,United States,New York,East,Technology,70557530,26845,prospect,False,,enterprise,0,False,,,0,
ACCT-3403,Worldwide Systems,Sweden,Uppsala,International,Technology,669214,36,prospect,False,,SMB,0,False,,,0,
ACCT-3404,International Technologies,France,Marseille,International,Insurance,39154312,12672,prospect,False,,enterprise,0,False,,,0,
ACCT-3405,Sharp Corp,Sweden,Uppsala,International,Energy,1863428,3827,prospect,False,,midmarket,0,False,,,0,
ACCT-3406,Fast Partners,Sweden,Gothenburg,International,Government,65506620,12691,prospect,False,,enterprise,0,False,,,0,
ACCT-3407,Digital Corp,United States,"Washington, D.C.",East,Financial Services,8542616,3065,prospect,False,,midmarket,0,False,,,0,
ACCT-3408,Strategic Group,United States,San Francisco,West,Financial Services,30360921,15906,prospect,False,,enterprise,0,False,,,0,
ACCT-3409,Red Partners,United States,Boston,East,Technology,13319085,18318,prospect,False,,enterprise,0,False,,,0,
ACCT-3410,Quick Inc,United States,Portland,West,Education,6853147,3514,prospect,False,,midmarket,0,False,,,0,
ACCT-3411,Tech Solutions,United States,San Francisco,West,Manufacturing,97235411,31720,prospect,False,,enterprise,0,False,,,0,
ACCT-3412,Cloud Ltd,United States,Los Angeles,West,Media,8429946,3710,prospect,False,,midmarket,0,False,,,0,
ACCT-3413,International Systems,United States,San Francisco,West,Technology,86437408,42027,prospect,False,,enterprise,0,False,,,0,
ACCT-3414,International Solutions,United States,New York,East,Financial Services,8449742,671,prospect,False,,midmarket,0,False,,,0,
ACCT-3415,South Corp,United States,New York,East,Technology,3181313,4637,prospect,False,,midmarket,0,False,,,0,
ACCT-3416,Fast Solutions,United States,Boston,East,Technology,3817316,2454,prospect,False,,midmarket,0,False,,,0,
ACCT-3417,Advanced LLC,United States,Philadelphia,East,Media,250048,28,prospect,False,,SMB,0,False,,,0,
ACCT-3418,Fast Partners,Sweden,Stockholm,International,Media,13695007,29762,prospect,False,,enterprise,0,False,,,0,
ACCT-3419,Quick Co,United States,San Francisco,West,Technology,3189674,1662,prospect,False,,midmarket,0,False,,,0,
ACCT-3420,Blue Systems,United States,San Francisco,West,Media,2515720,1218,prospect,False,,midmarket,0,False,,,0,
ACCT-3421,Clear Group,United States,Philadelphia,East,Technology,45554422,21633,prospect,False,,enterprise,0,False,,,0,
ACCT-3422,Clear Technologies,United States,San Francisco,West,Media,2789018,1053,prospect,False,,midmarket,0,False,,,0,
ACCT-3423,Quick Technologies,United States,Portland,West,Healthcare,29216298,39695,prospect,False,,enterprise,0,False,,,0,
ACCT-3424,Pacific Inc,United States,Los Angeles,West,Financial Services,27718376,28931,prospect,False,,enterprise,0,False,,,0,
ACCT-3425,Blue Inc,United States,Los Angeles,West,Legal,8493210,4559,prospect,False,,midmarket,0,False,,,0,
ACCT-3426,Red Inc,United States,Seattle,West,Real Estate,32653778,13017,prospect,False,,enterprise,0,False,,,0,
ACCT-3427,Innovative Corp,United Kingdom,Leeds,International,Manufacturing,53758806,41712,prospect,False,,enterprise,0,False,,,0,
ACCT-3428,Red Solutions,Germany,Hamburg,International,Retail,8918432,4735,prospect,False,,midmarket,0,False,,,0,
ACCT-3429,Clear Systems,United States,"Washington, D.C.",East,Financial Services,20239291,21488,prospect,False,,enterprise,0,False,,,0,
ACCT-3430,Pacific LLC,France,Marseille,International,Technology,73604365,48681,prospect,False,,enterprise,0,False,,,0,
ACCT-3431,Quick Solutions,United States,Seattle,West,Technology,4066057,4539,prospect,False,,midmarket,0,False,,,0,
ACCT-3432,Sharp Technologies,United States,New York,East,Healthcare,33997786,39542,prospect,False,,enterprise,0,False,,,0,
ACCT-3433,Bright Co,United States,Seattle,West,Legal,3671115,129,prospect,False,,midmarket,0,False,,,0,
ACCT-3434,Cloud Systems,United States,San Francisco,West,Technology,9889026,4181,prospect,False,,midmarket,0,False,,,0,
ACCT-3435,Fast LLC,United States,San Francisco,West,Technology,64464311,32200,prospect,False,,enterprise,0,False,,,0,
ACCT-3436,Smart Systems,United States,San Francisco,West,Media,7807418,4778,prospect,False,,midmarket,0,False,,,0,
ACCT-3437,Golden Co,United States,Philadelphia,East,Technology,17435952,36541,prospect,False,,enterprise,0,False,,,0,
ACCT-3438,Sharp Group,United States,Boston,East,Legal,1224761,4792,prospect,False,,midmarket,0,False,,,0,
ACCT-3439,Green Technologies,United Kingdom,London,International,Financial Services,1175585,3591,prospect,False,,midmarket,0,False,,,0,
ACCT-3440,Data Corp,Sweden,Uppsala,International,Technology,9144106,718,prospect,False,,midmarket,0,False,,,0,
ACCT-3441,Dynamic Technologies,United States,San Francisco,West,Manufacturing,2604804,3089,prospect,False,,midmarket,0,False,,,0,
ACCT-3442,Data Corp,United States,San Francisco,West,Insurance,99833190,13666,prospect,False,,enterprise,0,False,,,0,
ACCT-3443,Tech Partners,United States,New York,East,Technology,689667,20,prospect,False,,SMB,0,False,,,0,
ACCT-3444,Sharp Group,United States,New York,East,Technology,1062928,2300,prospect,False,,midmarket,0,False,,,0,
ACCT-3445,Quick Ltd,United States,San Francisco,West,Financial Services,2730412,2915,prospect,False,,midmarket,0,False,,,0,
ACCT-3446,Sharp Group,Germany,Berlin,International,Energy,96694511,34073,prospect,False,,enterprise,0,False,,,0,
